asin,text,title,location_and_date,verified,rating,negative or positive
B07MB7PFZG,Mein Sohn hat das Starter-Set zu Weihnachten bekommen. Leider sind da die Möglichkeiten begrenzt und so wurden  nach Weihnachten mehrere Erweiterungen hinzugekauft. Ich bin von dem ganzen System wirklich sehr begeistert. Eine gute Abwechslung zum elektronischen Spielzeug. Mit Fantasie und genug Zubehör ist der Bauspass unbegrenzt.,Super Ergänzung zum Starter-Set,Reviewed in Germany 🇩🇪 on 13 January 2021,True,5.0,positive
B07MB7PFZG,War ein Geschenk. Habe keine Klagen gehört.,Geschenk.,Reviewed in Germany 🇩🇪 on 25 September 2021,True,5.0,positive
B07MB7PFZG,Der Preis hat mir gefallen.,👍👍,Reviewed in Germany 🇩🇪 on 4 June 2021,True,4.0,positive
B07MB7PFZG,Alles super!,Toll!!,Reviewed in Germany 🇩🇪 on 19 October 2021,True,5.0,positive
B07MB7PFZG,There are no limits to the imagination. With these extensions you can implement completely new ideas,GraviTrax is great,Reviewed in Germany 🇩🇪 on 2 June 2021,True,5.0,positive
B00S5R256C,Dieses Spiel ist mit unterschiedlichen Schwierigkeitsgraden und kann somit für Kinder ab 8 und für Erwachsene gespielt werden. Ist ganz schön kniffelig und spannend. Macht großen Spaß,Spaß für die ganze Familie,Reviewed in Germany 🇩🇪 on 28 November 2022,True,5.0,positive
B00S5R256C,"Das Spiel ist perfekt für's Gedächtnis. Bei meinem Mann hat es auf alle Fälle gewirkt, er sagt, dass er es selber merken kann, deshalb spielen wir jeden Tag eine komplette Runde Ubongo.",Gut für's Gedächtnis.,Reviewed in Germany 🇩🇪 on 15 November 2022,True,5.0,positive
B00S5R256C,Jeden Abend spielen wir  als Familie!,Sehr interessant,Reviewed in Germany 🇩🇪 on 26 November 2022,True,5.0,positive
B00S5R256C,"Ich bin sehr begeistert, von dem Spiel.Bei unsere Urlaubsreise ist es immer dabei.",Wer ein super Spiel sucht.,Reviewed in Germany 🇩🇪 on 17 November 2022,True,5.0,positive
B00S5R256C,Bei der Kategorie: für Unterwegs nur 2 Punkte.: Ein Legespiel in der Bahn insbesondere DB (:-) ist nur schwer vorstellbar.,Ein tolles Spiel,Reviewed in Germany 🇩🇪 on 6 November 2022,True,5.0,positive
B00S5R256C,Tolles Spiel um mit Freunde oder Familie spielen. Es macht richtig Spass,Super spiel,Reviewed in Germany 🇩🇪 on 9 November 2022,True,5.0,positive
B00S5R256C,Macht echt Spaß und ist für alle Altersgruppen!,Spaß garantiert!,Reviewed in Germany 🇩🇪 on 9 November 2022,True,5.0,positive
B00S5R256C,"Das Spiel Ubongo, Das wilde Legespiel, Brettspiel-Klassiker für 1-4 Spieler ist lustig alleine oder zu mehrt - es sind 2 Varianten - mit 3 oder mit 4 Legeteilen. Für unterwegs kann man sich die Karten und Legeteile in einen Saukerl mitnehmen - ich finde die Box ist zu groß für unterwegs","Kosmos 692339 - Ubongo, Das wilde Legespiel, Brettspiel-Klassiker für 1-4 Spieler",Reviewed in Germany 🇩🇪 on 14 October 2022,True,5.0,positive
B00S5R256C,Tolles Spiel,Ubongo,Reviewed in Germany 🇩🇪 on 10 November 2022,True,5.0,positive
B00S5R256C,Ubongo wurde mir von einer Bekannten empfohlen und was soll ich sagen:Es macht einfach riesen Spaß. Die Regeln sind kurz und knapp und dieses Spielist für jeden geeignet.Bin froh dass unsere Spielesammlung um dieses Spiel vergrößert wurde.Mittlerweile spielen wir mehrfach die Woche Ubongo und haben uns jetzt zur Abwechslungnoch das Ubongo xtreme und Ubongo 3D zugelegt.,Tolles Gesellschaftsspiel - auch für 2 Personen,Reviewed in Germany 🇩🇪 on 29 September 2022,True,5.0,positive
B09ND921ZG,Schöne Spiel!Qualität könnte besser sein. Die Nummern und Buchstaben sind nicht sehr gut bearbeitet. Aber die verschiedene Verschlüsse sind richtig toll und spannend für unsere 2 und halb Jahre alte Tochter .,Schöne Spiel!,Reviewed in Germany 🇩🇪 on 19 November 2022,True,4.0,positive
B09ND921ZG,"Wir haben das Produkt für unsere Tochter 1Jahr gekauft.  Sie trägt es sehr gerne mit sich rum. Klar bekommt sie noch nicht alle Verschlüsse auf doch sie Steigert sich langsam . Das Design ist mit niedlichen Applikationen versehen. Die Qualität könnte ein wenig besser sein da sich die Klettverschlüsse nach einer Zeit lösen . Da diese geklept sind  wir haben die, die sich gelöst haben, dann einfach angenäht so hält es besser. Ist ja schnell gemacht. Nichts desto trotz spielt unsere Tochter gern damit. Wegen dem Klettverschluss nur 4 Sterne. Ansonsten ein witziges Produkt woran Kinder Spaß haben.",Witziges Spielzeug,Reviewed in Germany 🇩🇪 on 24 September 2022,True,4.0,positive
B09ND921ZG,"Super Mappe, toll verarbeitet super zum lernen",Schöne Mappe,Reviewed in Germany 🇩🇪 on 21 November 2022,True,5.0,positive
B09ND921ZG,Das Busy Board eignet sich perfekt für unterwegs. Wir haben es für unseren 19 Monate alten Enkel gekauft um ihn auf einem längeren Flug mit etwas Neuem zu beschäftigen.,Sehr gute Beschäftigung,Reviewed in Germany 🇩🇪 on 20 October 2022,True,5.0,positive
B09ND921ZG,"Wir sind positiv überrascht worden.Mit der Mappe hat man super viele Beschäftigungsmöglichkeiten, von Schnallen über Knöpfe und Klett-Sachen ist alles dabei.Die Mappe kann man super für unterwegs benutzen. Wir sind begeistert!",Super viele Beschäftigungsmöglichkeiten,Reviewed in Germany 🇩🇪 on 14 October 2022,True,5.0,positive
B09ND921ZG,"Meine Tochter liebt es, wir nehmen es immer zu längeren Auto Fahrten mit. Super Spielzeug für kleinkinder!",Super für Roadtrips,Reviewed in Germany 🇩🇪 on 25 October 2022,True,5.0,positive
B09ND921ZG,"Ein schönes Buch für zu Hause, unterwegs und auch zum Verschenken. Kann ich nur weiterempfehlen",Tolles Buch,Reviewed in Germany 🇩🇪 on 26 October 2022,True,5.0,positive
B09ND921ZG,Hatte es für den Flug gekauft da jedoch geschlafen wurde kam es erst im Urlaub zum Einsatz. Einziges Manko die Klebe-Teile verliert man recht schnell und es ist kein Ersatz dabei falls mal was verloren geht. Daher ein Stern Abzug,Eine super Beschäftigung,Reviewed in Germany 🇩🇪 on 22 September 2022,True,4.0,positive
B09ND921ZG,"Mein Sohn 20 Monate liebt das Board sehr, ist auch für den Preis eine recht gute Qualität",Preis Leistung in Ordnung,Reviewed in Germany 🇩🇪 on 20 October 2022,True,5.0,positive
B09ND921ZG,"Super um den Babys die Haptik zu trainieren mein Sohn hat es so mit ca 1 Jahr bekommen und ist jetzt 1,5 Jahre ab und zu spielt er damit und kann die Verschlüsse schon selbst öffnen und wieder schließen das mit den Sternen und Nummern zu ordnen klappt noch nicht aber der reist die gerne ab und macht sie dann halt beliebig wieder dran generell super Teil.",Für unterwegs um die Haptik zu trainieren,Reviewed in Germany 🇩🇪 on 19 September 2022,True,5.0,positive
B09ND921ZG,"Das Busyboard kam bei mir ohne Plastikverpackung in einem Karton an. Laut Angaben auf der Amazon-Seite ist das Busyboard ab einem Jahr geeignet, auf dem Karton steht allerdings 3+ wegen verschluckbarer Kleinteile. Das finde ich etwas verwirrend und widersprüchlich. Die Angaben sollten meiner Meinung nach angepasst werden, damit sie nicht so irreführend sind. Ansonsten ist das Busyboard in Ordnung. Schade ist, dass die Zahlen (wie bereits in anderen Bewertungen) tatsächlich mit Klettpunkten angebracht werden, die von der Größe her nicht passen. Dadurch wirkt es etwas unprofessionell. Der Rest macht einen guten Eindruck. Das Filz an den ""Kleidungsstücken"", die mit Knöpfen geöffnet werden, könnte etwas weicher sein, dann wären die Knöpfe einfacher zu öffnen. Was ich auch etwas schade finde ist, dass auf den Abbildungen Dinos auf der Außenseite zu sehen sind. Bei dem Produkt, das ich erhalten habe, sind auf der einen Seite auch tatsächlich Dinos, auf der anderen jedoch Meerestiere. Es sieht trotzdem süß aus, aber eigentlich habe ich mich bewusst für das Dino-Design entschieden und bin davon ausgegangen, dass dieses auf beiden Seiten ist.",Ganz gut mit Anmerkungen,Reviewed in Germany on 9 August 2022,True,3.0,negative
B09ND921ZG,"Die Idee dahinter ist super und eine tolle Geschenkidee. Kinder lieben es einfach, Dinge auf und zu usw. zu machen.Allerdings finde ich, dass das Buch nicht auf jeder „Seite“ gut verarbeitet ist. Die Buchstaben und Zahlen sind viel zu instabil und dünn. Die kann man sich aus dickerem Filz selbst besser herstellen. Und man erkennt viele Klebereste, was ich auch nicht schön finde und was man verbessert könnte und sollte..",Schöne Idee,Reviewed in Germany on 7 September 2022,True,3.0,negative
B09ND921ZG,Leider sind nach nicht einmal vier Wochen schon die Augen des Pinguin abgefallen für unsere einjährige Tochter ungeeignet. Die Farben sind sehr schön und es richt auch nicht. Für größere Kinder die nicht mehr alles in den Mund nehmen bestimmt super...,Keine Kaufempfehlung für Kleinkinder die noch alles in den Mund stecken.,Reviewed in Germany on 22 August 2022,True,3.0,negative
B09ND921ZG,Nicht sehr hochwertige Materialien aber für den Preis auch nicht anders zu erwarten. Die Klett Buchstaben könnten allerdings auch aus dem Filz sein aus dem auch die Zahlen sind.,Nicht sehr hochwertig,Reviewed in Germany on 19 August 2022,True,3.0,negative
B09ND921ZG,"Ich habe mich so drauf gefreut ,Dann alles inspiziert und mich an so einen Kreis Klett gepiekst wie mit einer nähnadel.Die Idee ist super müsste aber in Qualität verbessert werden.Vielleicht weichere Klett Punkte oder kleiner.Und die Buchstaben wenigstens aus Filz wäre toll",Klett teile entsprechen nicht meinen Erwartungen,Reviewed in Germany on 6 November 2022,True,2.0,negative
B09ND921ZG,The toy is beautiful but hair came off most of the product.I tried to pull long hair out between the bands:( should have been more careful...,The toy is beautiful but hair came off most of the product.,Reviewed in Germany on 28 July 2022,True,3.0,negative
B09ND921ZG,"Die Idee dieses spielzeugs ist prima. Material stinkt leider fürchterlich beim auspacken, bestimmt nicht gesund. Außerdem schlecht verarbeitet und genäht. Beispiel: die Klett zahlen reißen beim Abziehen das ""angenähte"" gegenstück mit ab","Material stinkt, nicht schön für Kinder",Reviewed in Germany on 15 September 2022,True,2.0,negative
B09ND921ZG,An sich ja echt super aber das ist alles aus Filz die 23 erobjst das njcbt wert due idee schon,Für das Geld einfach schade,Reviewed in Germany on 2 June 2022,True,3.0,negative
B09ND921ZG,"Gut gemacht. Altersgerecht nicht immer. Es sind schwrre aber auch leichte Sachen davei, daher schwer eine Altersempfehlung abzugeben. Qualität ok. Preis-Leistung nicht ganz gerechtfertigt, da nur billige Materialien verarbeitet sind.",Ganz ok,Reviewed in Germany on 13 September 2022,True,2.0,negative
B09ND921ZG,Wir haben etwas für unterwegs gesucht mit dem sich unser Sohn beschäftigen kann. Es ist alles recht billig verarbeitet. Ab der 2. Autofahrt bestand auch kein Interesse mehr. Viele Teile flogen bei uns im Auto rum. Für uns keine Empfehlung,Recht billig verarbeitet,Reviewed in Germany on 3 April 2022,True,2.0,negative
B0829DHWPD,"Wir haben mittlerweile 2 Stk. Für jedes Kind gekauft als sie 5 Monate alt waren. In Verbindung mit dem Tigerticket finden wir sie deutlich besser als die Toniebox da man zwar ein Abo hat, aber man sich die verschiedenen Interpreten aussuchen kann, wo ja die Geschmäcker grade bei Kindermusik auseinander gehen, die Musik versionen von den Tonies finde ich persönlich sehr Kirchenhaft ich finde die Versionen vom Kinderliederzug auf der Tigerbox tausendmal besser. Beide Boxen laufen hier fast durchgängig. Grade die Timer Funktion und die Lautstärkenbegrenzung die man als Elternteil per App einstellen kann überzeugen mich. Die Kinder finden die Nachtlicht Funktion super.",Ich liebe die Tigerbox,Reviewed in Germany 🇩🇪 on 16 November 2022,True,5.0,positive
B0829DHWPD,Endlich eine Box die altersgerecht eingestellt werden kann und trotzdem die Kinder die Wahl aus ihren lieblingstiteln haben .nicht einfach was draufstellen und abspielen sondern via Touchdisplay auswählen oder übers Handy vor einstellen was gerne gehört wird die Kinder sind begeistert,Tigerbox,Reviewed in Germany 🇩🇪 on 22 November 2022,True,5.0,positive
B0829DHWPD,"Die Box und das Konzept ist ja ähnlich der Toniebox, nur eben noch komfortabler, umfangreicher und für Kinder die älter sind. Für uns als zusätzlicher Bonus: Mit dem nicht günstigen, aber sehr umfangreichen Abo können bis zu fünf Geräte gleichzeitig bespielt werden. Absolut top, unsere drei Kinder nutzen alle sowohl über die Box als auch über das Handy das Abo. Ich hoffe das bleibt so.Zur Bedienung gibt es auch nichts groß zu meckern, manchmal gibts Aussetzer, die aber durch aus- und wieder anschalten einfach zu beheben sind. Keine große Sache.Kritikpunkte sind:1. Das viel zu kurze Ladekabel (kann man ersetzten)2. Die Platzierung der Ladebuchse (USB-C sehr gut!)3. Die unterirdische Akkulauf- und Ladezeit.UPDATE:4. Die unterirdische Langsamkeit der SoftwareDa Kinder die Box eben nicht immer mit dem Display nach oben benutzen steht der Ladestecker immer nach oben weg, beim zu kurzen Kabel ziehen Kinder immer mal wieder dran und schon ist das Ding erst verbogen und dann irgendwann ab. Ein ewiges Rätsel diese Platzierung, bei der Geräteform und Größe. Was mich zum nächsten und gleichzeitig größten Kritikpunkt bringt: Dem Akku.Wer bitte konzipiert ein Gerät, das 9-11 Stunden läd? Die Zeit die der Akku dann tatsächlich hält ist kürzer!!! In dieses Gehäuse passt doch locker ein Akku der mindestens 24h durchhält. Mein Laptop halt länger durch und ist nach 4h geladen (ohne Schnelladen). Folge: die Box hängt ständig am Strom und der  Stecker mit dem zu kurzen Kabel ... lassen wir das.Was auch noch ein wenig nervt, aber es ist nun mal einfacher so, ist die Tatsache, dass die Box kein Bluetooth hat um Kopfhörer zu verbinden. Unsere Kinder haben alle BT Kopfhörer, für die Tigerbox mussten wir extra einen zusätzlichen mit Kabel anschaffen. Bisschen nervig, zumal die BT Kopfhörer von allen Kindern (6, 8 und 10 J) komplett alleine bedient werden können.Ein neuer Kritikpunkt, nach einem Jahr Nutzung: Die Software (Android basiert) ist so unglaublich langsam, das man teilweise denkt Funktionen werden gar nicht ausgeführt. Beispiel: Alle Downloads löschen, um Platz für ein Systemupdate zu machen.- Button ""Downloads löschen- Meldung, alle Downloads gelöscht- Downloadliste zeigt keine Downloads mehr an- Speicher: Knallvoll- Neustart(s)- Speicherinfo nach über einer halben Stunde: Knallvoll- Mail an Tigermedia weil die allwissende Müllhalde keine Info dazu hat (irgendwie komisch)- nach 45 (!) Minuten Speicher: 3,3GB verfügbarEhrlich?Da die Tigerbox aber ansonsten WIRKLICH gut ist, gebe ich mal diese 4 Sterne, allerdings ist das auch eher der Tatsache geschuldet, dass es keine wirkliche vergleichbare Alternative gibt. Die Bedienung für unsere Tochter funktioniert nur der administrative teil ist tw. einfach aus den 90er Jahren. Langsam, nicht deterministisch und sehr anfällig, Abstürze etc.Ich würde mir Wünschen, dass vor allem das Akkuproblem gelöst wird in einem neueren Modell. Die Platzierung der Anschlüsse wäre für die Zielgruppe auch ein Thema. Insgesamt nicht ganz zu Ende gedacht das Produkt. An die Software müssen die Entwickler auch dringend ran, das ist absolut nicht was man erwartet. Aber das Wichtigste ist ja, die Kinder sind glücklich.",Super Nachfolger für die Toniebox,Reviewed in Germany 🇩🇪 on 14 March 2022,True,4.0,positive
B0829DHWPD,Das war Volltreffer für unsere Tochter's Geburtstsg,Meine Tochter ist sehr zufrieden mit ihre tigerbox.,Reviewed in Germany 🇩🇪 on 15 November 2022,True,5.0,positive
B0829DHWPD,Für die Kids ab 6 ist die Tigerbox die beste Wahl. Technisch interessanter und auch die besseren Möglichkeiten gegenüber der Tonibox.,Für die grössereb,Reviewed in Germany 🇩🇪 on 5 November 2022,True,5.0,positive
B0829DHWPD,"Als Weihnachten vor der Tür stand waren wir am überlegen, ob wir die Tigerbox oder die Toniebox bestellen sollen.Meiner Meinung nach haben beide Geräte gewisse Vor- und Nachteile.Die Entscheidung fiel zum Schluss jedoch auf die Tigerbox und wir bereuen es bis dato nicht.Das Einrichten der Box verlief vollkommen problemlos und ging schnell von der Hand.Das Konto in der App hatte ich bereits im Vorhinein schon erstellt um mich in der App ein wenig umzusehen.Die Funktionen der Box in Kombination mit der App finde ich klasse. Ich kann nicht nur die Inhalte aussuchen welche auf der Tigerbox angezeigt werden...ich kann auch die retliche Abozeit einsehen und diverse Einstellungen für die Tigerbox vornehmen.Einer der wichtigsten Punkte war für mich, dass ich die maximale Lautstärke der Tigerbox individuell begrenzen kann. Da mein Sohn immer auf maximaler Lautstärke hört, konnte ich eben diese auf ein erträgliches Maß reduzieren.Die Auswahl der mittlerweile ca.  10000 Titel ist mehr als ausreichend. Es ist wirklich für jeden Geschmack etwas dabei und die Bibliothek wird auch regelmäßig erweitert.Gerade diese Auswahl war dann Schlussendlich auch das ausschlaggebende Kriterium uns FÜR die Tigerbox und GEGEN die Toniebox zu entscheiden.Ja - es gibt Abokosten die jedoch meiner Meinung nach überschaubar sind. Ein 6 Monats-Abo kostet jetzt nicht die Welt und somit kommt man immer noch günstiger als die vielen Hörspiele als Datenträger (CD) zu kaufen. Ein Hörspiel kostet als CD rund 5-10€....da hat man jedoch erst 1 Hörspiel welches eine Spieldauer von rund 60 Minuten hat.Rechne ich jetzt die Abogebühren mit den rund 10000 Titeln gegen, so sind die Kosten gar nicht mehr so schlimm.Die Bedienung der Box ist sehr intuitiv gestaltet und mein Sohn kam von Anfang an super damit klar. Das Touch-Display reagiert sehr gut - auch bei kleinen Kinderfingern ;DDie Ladezeit der Titel ist bei ordentlicher Internetanbindung so schnell, dass man es gar nicht mitbekommt.Alle Titel die länger als 1 Minute abgespielt werden, werden automatisch auf die Tigerbox gedownloadet.Die lokal abgespeicherten Hörspiele kann man dann auch offline (z.B. unterwegs im Auto)  anhören. Wer die lokal gespeicherten Titel wieder von der Box entfernen möchte, kann dies über die App regeln.Neben der riesigen Titelauswahl im Online-Modus gibt es auch noch Tigercards. Dies sind Hörspiele, welche ebenfalls offline nutzbar sind.Der Klang der Box ist meiner Meinung nach sehr gut. Alle Töne klingen angenehm und werden nicht verzerrt. Sollte das Kind lieber etwas Privatsphäre wünschen, können Kopfhörer mittels Standard-Klinkenstecker angeschlossen werden.Fazit:Ein super Idee, sehr gut umgesetzt und für Kinder die Hörspiele lieben optimal. Die Qualität des Produkts stimmt und die Titelauswahl scheint nahezu grenzenlos zu sein.Einziger Kritikpunkt den ich finden konnte ist die fehlende Bluetooth Anbindung. Daher können Kopfhörer nur mittels Kabel angeschlossen werden was für uns jedoch kein Problem darstellt. Trotzdem wäre in der heutigen Zeit eine Bluetoothschnittstelle durchaus wünschenswert.Trotzdem vergeben wir klare 5 von 5 Sternen da die Tigerbox echt überzeugt hat. Ich kann diese Box wirklich nur allen Eltern empfehlen.",ich wurde zu 100% überzeugt,Reviewed in Germany 🇩🇪 on 14 January 2022,True,5.0,positive
